word,level,pos,url,audioUk,audioUs
advertising,a2,noun,/definition/english/advertising,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/adver/advertising__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/adver/advertising__us_1.mp3
advice,a1,noun,/definition/english/advice,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advic/advice__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advic/advice__us_1.mp3
advise,b1,verb,/definition/english/advise,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advis/advise__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advis/advise__us_1.mp3
advocate,c1,noun,/definition/english/advocate_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advoc/advocate__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advoc/advocate__us_2.mp3
advocate,c1,verb,/definition/english/advocate_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advoc/advocate__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advoc/advocate__us_1.mp3
aesthetic,c1,adjective,/definition/english/aesthetic_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aes/aesth/aesthetic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aes/aesth/aesthetic__us_1_rr.mp3
affair,b2,noun,/definition/english/affair,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affai/affair__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affai/affair__us_2.mp3
affect,a2,verb,/definition/english/affect,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affec/affect__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affec/affect__us_1.mp3
affection,c1,noun,/definition/english/affection,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affec/affection__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affec/affection__us_1.mp3
afford,b1,verb,/definition/english/afford,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affor/afford__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affor/afford__us_1.mp3
affordable,b2,adjective,/definition/english/affordable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affor/affordable__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affor/affordable__us_1.mp3
afraid,a1,adjective,/definition/english/afraid,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/afr/afrai/afraid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/afr/afrai/afraid__us_2.mp3
after,a2,adverb,/definition/english/after_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/after__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/after__us_2.mp3
after,a2,conjunction,/definition/english/after_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/after__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/after__us_2.mp3
after,a1,preposition,/definition/english/after_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/after__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/after__us_2.mp3
aftermath,c1,noun,/definition/english/aftermath,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/aftermath__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/aftermath__us_1.mp3
afternoon,a1,noun,/definition/english/afternoon,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/afternoon__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/afternoon__us_2.mp3
afterwards,b2,adverb,/definition/english/afterwards,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/afterwards__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/afterwards__us_2.mp3
again,a1,adverb,/definition/english/again,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aga/again/again__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aga/again/again__us_1.mp3
against,a2,preposition,/definition/english/against,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aga/again/against__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aga/again/against__us_1.mp3
age,a1,noun,/definition/english/age_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/age__/age__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/age__/age__us_1.mp3
age,b1,verb,/definition/english/age_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/age__/age__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/age__/age__us_1.mp3
aged,b1,adjective,/definition/english/aged,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/aged_/aged__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/aged_/aged__us_1.mp3
agency,b2,noun,/definition/english/agency,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/agenc/agency__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/agenc/agency__us_2.mp3
agenda,b2,noun,/definition/english/agenda,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/agend/agenda__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/agend/agenda__us_2.mp3
agent,b1,noun,/definition/english/agent,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/agent/agent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/agent/agent__us_2.mp3
aggression,c1,noun,/definition/english/aggression,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agg/aggre/aggression__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agg/aggre/aggression__us_1.mp3
aggressive,b2,adjective,/definition/english/aggressive,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agg/aggre/aggressive__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agg/aggre/aggressive__us_1.mp3
ago,a1,adverb,/definition/english/ago,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ago/ago__/ago__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ago/ago__/ago__us_1.mp3
agree,a1,verb,/definition/english/agree,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agr/agree/agree__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agr/agree/agree__us_1.mp3
agreement,b1,noun,/definition/english/agreement,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agr/agree/agreement__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agr/agree/agreement__us_1.mp3
agricultural,c1,adjective,/definition/english/agricultural,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agr/agric/agricultural__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agr/agric/agricultural__us_1.mp3
agriculture,b2,noun,/definition/english/agriculture,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/agr/agric/agriculture__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/agr/agric/agriculture__us_1.mp3
ah,a2,exclamation,/definition/english/ah_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ah_/ah__g/ah__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ah_/ah__u/ah__us_2.mp3
ahead,b1,adverb,/definition/english/ahead,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ahe/ahead/ahead__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ahe/ahead/ahead__us_1.mp3
aid,b2,noun,/definition/english/aid_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aid/aid__/aid__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aid/aid__/aid__us_1.mp3
aid,b2,verb,/definition/english/aid_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aid/aid__/aid__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aid/aid__/aid__us_1.mp3
aide,c1,noun,/definition/english/aide,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aid/aid__/aid__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aid/aide_/aide__us_1.mp3
aids,b2,noun,/definition/english/aids,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aid/aids_/aids__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aid/aids_/aids__us_1.mp3
aim,b1,noun,/definition/english/aim_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aim/aim__/aim__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aim/aim__/aim__us_1.mp3
aim,b1,verb,/definition/english/aim_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aim/aim__/aim__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aim/aim__/aim__us_1.mp3
air,a1,noun,/definition/english/air_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/air/air__/air__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/air/air__/air__us_1.mp3
aircraft,b2,noun,/definition/english/aircraft,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/air/aircr/aircraft__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/air/aircr/aircraft__us_1.mp3
airline,a2,noun,/definition/english/airline,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/air/airli/airline__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/air/airli/airline__us_1.mp3
airport,a1,noun,/definition/english/airport,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/air/airpo/airport__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/air/airpo/airport__us_1.mp3
alarm,b1,noun,/definition/english/alarm_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ala/alarm/alarm__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ala/alarm/alarm__us_1.mp3
alarm,b2,verb,/definition/english/alarm_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ala/alarm/alarm__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ala/alarm/alarm__us_1.mp3
albeit,c1,conjunction,/definition/english/albeit,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alb/albei/albeit__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alb/albei/albeit__us_1_rr.mp3
album,b1,noun,/definition/english/album,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alb/album/album__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alb/album/album__us_2.mp3
alcohol,b1,noun,/definition/english/alcohol,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alc/alcoh/alcohol__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alc/alcoh/alcohol__us_1_rr.mp3
alcoholic,b1,adjective,/definition/english/alcoholic_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/alc/alcoh/alcoholic__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/alc/alcoh/alcoholic__us_2_rr.mp3
alert,c1,adjective,/definition/english/alert_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ale/alert/alert__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ale/alert/alert__us_1.mp3
alert,c1,noun,/definition/english/alert_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ale/alert/alert__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ale/alert/alert__us_1.mp3
alert,c1,verb,/definition/english/alert_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ale/alert/alert__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ale/alert/alert__us_1.mp3
alien,c1,adjective,/definition/english/alien_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/alien/alien__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/alien/alien__us_1_rr.mp3
alien,b2,noun,/definition/english/alien_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/alien/alien__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/alien/alien__us_1_rr.mp3
align,c1,verb,/definition/english/align,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/align/align__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/align/align__us_1.mp3
alignment,c1,noun,/definition/english/alignment,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/align/alignment__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/align/alignment__us_1.mp3
alike,c1,adjective,/definition/english/alike_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/alike/alike__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/alike/alike__us_1.mp3
alike,c1,adverb,/definition/english/alike_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/alike/alike__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/alike/alike__us_1.mp3
alive,a2,adjective,/definition/english/alive,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ali/alive/alive__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ali/alive/alive__us_2.mp3
all,a2,adverb,/definition/english/all_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all__/all__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all__/all__us_1.mp3
all,a1,determiner,/definition/english/all_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all__/all__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all__/all__us_1.mp3
all,a1,pronoun,/definition/english/all_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all__/all__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all__/all__us_1.mp3
all right,a2,adjective,/definition/english/all-right_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all_r/all_right_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all_r/all_right_1_us_3.mp3
all right,a2,adverb,/definition/english/all-right_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all_r/all_right_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all_r/all_right_1_us_3.mp3
all right,a2,exclamation,/definition/english/all-right_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/all_r/all_right_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/all_r/all_right_1_us_3.mp3
allegation,c1,noun,/definition/english/allegation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alleg/allegation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alleg/allegation__us_1.mp3
allege,c1,verb,/definition/english/allege,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alleg/allege__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alleg/allege__us_1.mp3
allegedly,c1,adverb,/definition/english/allegedly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alleg/allegedly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alleg/allegedly__us_1.mp3
alliance,c1,noun,/definition/english/alliance,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/allia/alliance__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/allia/alliance__us_1.mp3
allocate,c1,verb,/definition/english/allocate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alloc/allocate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alloc/allocate__us_1.mp3
allocation,c1,noun,/definition/english/allocation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/alloc/allocation__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/alloc/allocation__us_1.mp3
allow,a2,verb,/definition/english/allow,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/allow/allow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/allow/allow__us_2.mp3
allowance,c1,noun,/definition/english/allowance,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/all/allow/allowance__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/all/allow/allowance__us_1.mp3
